#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
24195000,-696823.2945776978,143600.58357943356,-553222.7109982641,301.36942491769685,544.7646522384672,243
24200000,-697564.9275183864,143350.63234855855,-554214.2951698279,300.84486118105576,544.6413825104405,243
24205000,-698709.0901382337,144399.4609093099,-554309.6292289238,303.04600028726315,543.7208251838767,243
24210000,-696852.2072340003,142906.2876981265,-553945.9195358738,299.912330905565,543.968020428717,243
24215000,-697498.6589008453,143788.1723327652,-553710.4865680801,301.76311074614836,544.1718474532665,243
24220000,-698995.0353868091,143333.79885879875,-555661.2365280103,300.80953333626695,542.8469867393923,243
24225000,-699445.9933043029,142900.63109562677,-556545.3622086762,299.90045959557557,542.9095479508604,243
24230000,-698922.1029255893,143118.916571345,-555803.1863542444,300.3585675408591,543.017616268925,243
24235000,-698954.4509428418,143660.4403862108,-555294.010556631,301.49504426398516,543.5699475431472,243
24240000,-696681.3133857683,143517.12185672205,-553164.1915290463,301.1942667759314,544.7722409760623,243
24245000,-698085.8102986477,142749.2064610283,-555336.6038376194,299.5826701137378,543.2922289227508,243
24250000,-697391.0438778163,143248.96297882084,-554142.0808989955,300.63149129963983,543.1978903785842,243
24255000,-697061.0544132064,143991.06546376087,-553069.9889494455,302.1889153263511,543.0150315190889,243
24260000,-699119.5503229932,143150.18209167715,-555969.3682313161,300.42418337365996,540.1953874621274,243
24265000,-696883.4780718759,142910.48729762313,-553972.9907742527,299.9211444552988,545.7125186400921,243
24270000,-697557.0904230699,144727.73567817817,-552829.3547448918,303.73493884059496,543.3304968935159,243
24275000,-697967.2976182103,142784.36930338593,-555182.9283148244,299.656465117321,542.7867035735123,243
24280000,-698197.2042653309,142976.55907816562,-555220.6451871654,300.05980694544365,544.3735735559363,243
24285000,-697851.1586254817,142932.58268142684,-554918.5759440549,299.96751524951344,542.8552540453652,243
24290000,-697288.3690686128,142961.70885327025,-554326.6602153425,300.02864130791585,544.6183597647515,243
24295000,-698415.6785968598,143547.79320694943,-554867.8853899103,301.2586356451175,541.4713342033112,243
24300000,-697057.1977795102,143227.08749792847,-553830.1102815818,300.585582007825,543.6774632785251,243
24305000,-698328.8257150515,143193.93032618295,-555134.8953888685,300.51599623364655,542.1990904615494,243
24310000,-697572.3895033859,142350.50258387486,-555221.886919511,298.74592450188084,544.9510450784409,243
24315000,-698254.1261214348,143642.01739442948,-554612.1087270053,301.45638058797493,542.958364046244,243
24320000,-698162.9609393226,143721.01798687753,-554441.942952445,301.6221763147106,542.9101780109539,243
24325000,-697260.4900417933,142383.74661108723,-554876.7434307061,298.81569255653085,540.8963777341613,243
24330000,-697485.2451708037,143648.60899148218,-553836.6361793216,301.4702141376969,545.6659232596345,243
24335000,-699642.7277726061,141835.71080015315,-557807.0169724529,297.6655493394307,542.2137738804022,243
24340000,-697699.0716320826,142339.62444476003,-555359.4471873225,298.72309493916254,543.6294258293592,243
24345000,-698835.3298935825,142441.52321952564,-556393.8066740569,298.93694626473143,542.9295128223011,243
24350000,-697289.3094580979,142276.2339948678,-555013.0754632301,298.590059662055,543.5795679259962,243
24355000,-697830.1550152674,142155.4248578527,-555674.7301574147,298.33652183345066,544.1266723145795,243
24360000,-697588.9459061953,142906.06264384298,-554682.8832623523,299.9118585921641,543.6085622616065,243
24365000,-698178.7299156743,143188.96684869452,-554989.7630669798,300.50557956040615,546.257301326105,243
24370000,-698359.2251227736,143849.4095865622,-554509.8155362114,301.8916271873794,543.9150850036692,243
24375000,-698101.8913232111,143705.28244052804,-554396.6088826831,301.58915268461175,543.3177514442639,243
24380000,-698081.6167257237,143954.19994836996,-554127.4167773537,302.11154698357893,541.6417433984913,243
24385000,-698218.9944015886,142398.74811402775,-555820.2462875608,298.8471756758984,545.1103748324067,243
24390000,-698067.4332488398,143461.3757405575,-554606.0575082824,301.0772743894721,542.8447047110403,243
24395000,-697132.3184259711,142165.05891211017,-554967.2595138609,298.35674047963454,543.8597454328344,243
24400000,-697220.0141397109,143281.5859065897,-553938.4282331213,300.699955875032,543.362580483349,243
24405000,-696784.8288249397,142432.13540482556,-554352.6934201141,298.9172443927273,545.1722229142978,243
24410000,-698823.1397747844,143851.14154591854,-554971.9982288659,301.89526198873045,543.7305847532654,243
24415000,-697508.4755620984,143298.19169104585,-554210.2838710526,300.73480584281845,544.8756323528784,243
24420000,-698838.7094235667,142791.0296923435,-556047.6797312233,299.67044303816107,542.7693645952289,243
24425000,-698570.8743598671,142449.49409423835,-556121.3802656287,298.9536744553027,542.3660239696931,243
24430000,-697325.689607658,142910.4965237457,-554415.1930839123,299.92116381783336,543.1754337778701,243
24435000,-699862.8807423809,143270.88068414363,-556592.0000582372,300.6774892063614,542.726110698198,243
24440000,-698499.8370094034,143292.30566155468,-555207.5313478487,300.72245304258195,543.9325137979118,243
24445000,-698002.7061717538,143513.05428528218,-554489.6518864717,301.18573030877303,544.5471695445733,243
24450000,-697183.4674384948,142649.25302373222,-554534.2144147626,299.37290139855844,542.923845337273,243
24455000,-698269.7188749891,143419.96505337476,-554849.7538216143,300.990367256711,541.9253253161697,243
24460000,-696901.9233942078,142830.36697846238,-554071.5564157455,299.7529987980331,543.3679074390323,243
24465000,-698295.9019322549,143266.9967235874,-555028.9052086675,300.6693380768182,541.7328118023995,243
24470000,-697083.1171427602,142680.0783748575,-554403.0387679026,299.4375934639383,543.6978109661193,243
24475000,-696785.5056050504,142846.50677661813,-553938.9988284323,299.7868708169849,541.5093234901866,243
24480000,-698054.457919539,142520.20635798114,-555534.2515615579,299.1020757620913,541.6720997642107,243
24485000,-699606.2093796455,142455.6936707537,-557150.5157088918,298.96668528549986,539.1837644782187,243
24490000,-698792.2992417356,142997.5549527336,-555794.744289002,300.1038702388264,541.0100499414979,243
24495000,-696633.7911042031,143232.94378017154,-553400.8473240315,300.5978723785725,543.1007831364982,243
24500000,-698918.1725634146,144608.8676826671,-554309.3048807475,303.48547481645693,545.1997561709397,243
24505000,-696952.9854564276,142111.97918265447,-554841.006273773,298.2453439438956,544.9145219547219,243
24510000,-697194.4256488243,144561.82198654528,-552632.603662279,303.38674169134225,541.8091552842715,243
24515000,-698522.8209632533,144234.74884831483,-554288.0721149384,302.7003249573879,543.820470514394,243
24520000,-698008.2827044944,142847.17627690034,-555161.1064275941,299.7882758733573,543.5543374785017,243
24525000,-696330.2391476762,142778.0122840061,-553552.22686367,299.6431238673975,543.0570244305152,243
24530000,-697659.9054116625,144604.40659283556,-553055.498818827,303.4761124862802,543.058657789678,243
24535000,-697624.1364084613,143156.5144488705,-554467.6219595908,300.4374728659319,542.6191821884902,243
24540000,-697551.6265610824,143338.30639990023,-554213.3201611822,300.8189931520678,544.8147703280082,243
24545000,-697394.833263834,142994.03295076787,-554400.8003130661,300.09647873887207,545.290579792396,243
24550000,-697916.6613147203,143854.9296619764,-554061.7316527439,301.9032119728421,541.883097620092,243
24555000,-697804.5401316788,143110.5671050085,-554693.9730266703,300.341044813545,542.0716497338108,243
24560000,-698578.3046458173,143297.4222030997,-555280.8824427176,300.7331909459007,543.2190154785366,243
24565000,-697799.2701968462,142906.42321654301,-554892.8469803032,299.912615313234,544.1163512154843,243
24570000,-698975.4663424841,143625.92092165456,-555349.5454208296,301.42259949445514,542.5603917993515,243
24575000,-699620.9978353227,143277.07593323605,-556343.9219020867,300.6904909547503,543.0825395200693,243
24580000,-698554.670432799,143183.6158814482,-555371.0545513509,300.4943496762262,543.1235855563945,243
24585000,-697112.4060281222,143632.7873193902,-553479.618708732,301.43700975857297,542.9562011137685,243
24590000,-699561.3815883994,142749.35997186688,-556812.0216165325,299.58299228146154,542.9229092178969,243
24595000,-696774.9370908891,144408.7605473391,-552366.17654355,303.06551710603185,543.5021298677777,243
24600000,-697717.2538206326,144669.3836464351,-553047.8701741975,303.6124775120206,543.6918820540461,243
24605000,-697529.0807281202,142385.49928019993,-555143.5814479203,298.81937082070914,542.6162526266542,243
24610000,-698334.9382753395,143306.81509962957,-555028.12317571,300.7529034829598,544.1907674048174,243
24615000,-697798.815876673,143266.81073988124,-554532.0051367917,300.668947759445,544.8957690862167,243
24620000,-698267.9763902039,142766.6744115539,-555501.30197865,299.61932947871503,544.8506423007993,243
24625000,-697920.1580316518,142897.18407117453,-555022.9739604772,299.8932254482556,540.3219492874226,243
24630000,-696781.2620090256,143070.88696867088,-553710.3750403547,300.2577695261427,542.3562876433632,243
24635000,-697335.2779682758,142397.08730333013,-554938.1906649456,298.8436901917008,543.1117931538611,243
24640000,-697828.7583541707,142735.94716551324,-555092.8111886575,299.5548433029785,543.7957699712672,243
24645000,-698454.5289365742,142926.40257679234,-555528.126359782,299.9545452842584,544.204139537422,243
24650000,-697722.806870149,143132.56963978434,-554590.2372303647,300.38722074881525,543.1271472098276,243
24655000,-697063.4150660285,143133.7946149016,-553929.620451127,300.3897915604194,543.3633069290536,243
24660000,-698373.6331519433,143285.45255549505,-555088.1805964482,300.7080706732307,542.8671529240246,243
24665000,-697403.3659638395,142836.9557677394,-554566.4101961001,299.76682645517644,542.5753317674681,243
24670000,-698856.9578241548,143190.19680771464,-555666.7610164401,300.50816083154956,541.8697256245832,243
24675000,-697705.6339449123,143616.17187764242,-554089.46206727,301.4021395233729,542.4315626281128,243
24680000,-697849.6451960821,143191.88752026908,-554657.757675813,300.51170906970805,544.1828064845017,243
24685000,-697263.0482548657,144282.8204949162,-552980.2277599495,302.8012112081954,545.4377702465684,243
24690000,-697552.7691536155,143124.92061349336,-554427.8485401222,300.3711680100517,542.4360759370542,243
24695000,-698272.545065084,142927.2009403235,-555345.3441247605,299.95622078133687,542.5198943224395,243
24700000,-699250.4426633716,143668.5056409157,-555581.9370224559,301.5119705264811,542.2885599514287,243
24705000,-699639.7221982358,143246.66223409088,-556393.059964145,300.62666280870434,543.4465516790841,243
24710000,-697660.8309772988,143424.71898019296,-554236.1119971059,301.000344153431,543.552368934364,243
24715000,-697107.6413209187,143639.87222722292,-553467.7690936958,301.4518786020409,543.5977614575319,243
24720000,-697895.9742810414,142344.23719565416,-555551.7370853872,298.732775555004,541.7542831764436,243
24725000,-696979.1016010013,144075.716158768,-552903.3854422334,302.3665687218825,543.598732855515,243
24730000,-697479.1098065958,143974.07596779164,-553505.0338388042,302.15326007689276,543.2485675363419,243
24735000,-698692.7111900146,142658.27190053818,-556034.4392894765,299.391828993758,544.1776206658465,243
24740000,-698839.4110045973,142509.9940757841,-556329.4169288132,299.0806436095463,541.5989338343455,243
24745000,-697600.4921354195,142330.60817087488,-555269.8839645446,298.70417280662,542.6750162409655,243
24750000,-696981.8354555038,142013.54126357188,-554968.2941919318,298.03875579275757,542.9465212487996,243
24755000,-698603.3301410372,143509.3058328416,-555094.0243081956,301.17786356528086,543.8115059008587,243
24760000,-699515.3585462784,143405.24972609986,-556110.1088201785,300.9594847240097,541.1577177279701,243
24765000,-697654.5582780754,143422.57772635669,-554231.9805517187,300.99585038034763,542.3468847135416,243
24770000,-696728.924631347,142769.60323156675,-553959.3213997802,299.6254760888538,543.9683661404007,243
24775000,-696943.7929909672,143155.37281865755,-553788.4201723096,300.435076967307,542.5944156379846,243
24780000,-697277.9869160089,142928.7310470639,-554349.255868945,299.9594319617995,544.370326371316,243
24785000,-699167.0308449287,142306.4425486556,-556860.588296273,298.6534572768536,541.7511595674525,243
24790000,-697172.4023699164,142577.81270629106,-554594.5896636253,299.22297215143055,541.8555815634235,243
24795000,-697166.7816178245,143729.36182693753,-553437.4197908869,301.63968723435875,544.174918945102,243
24800000,-697829.2679285146,142930.22883382096,-554899.0390946937,299.9625753134655,542.9961257444055,243
24805000,-698287.2425420601,143325.24568574503,-554961.9968563151,300.7915830969283,544.4850158933577,243
24810000,-698042.627757322,143619.4213647308,-554423.2063925912,301.40895910607026,542.9706978543186,243
24815000,-698826.32858042,142299.42494562402,-556526.9036347959,298.6387296835722,542.2821516856859,243
24820000,-698587.7653478449,142150.80123611097,-556436.964111734,298.32681840334885,542.9118270589267,243
24825000,-698140.4241511468,142814.47667185537,-555325.9474792914,299.7196503780996,544.1035642957496,243
24830000,-699405.9986225464,142289.93952029926,-557116.0591022472,298.6188229596302,543.7445637402772,243
24835000,-698845.1932610883,142978.19205176493,-555867.0012093234,300.0632340089156,541.1115612557987,243
24840000,-699427.5988409761,143443.92283457404,-555983.6760064021,301.040646597939,541.7620495121262,243
24845000,-697276.2790457113,144229.56958844428,-553046.709457267,302.6894554293555,545.8714779452691,243
24850000,-697163.81718201,142141.38989284675,-555022.4272891632,298.30706715278603,543.1243087242872,243
24855000,-697635.3344368851,142883.25445284776,-554752.0799840373,299.86399185491064,545.2375666866277,243
24860000,-698003.1067385394,142881.9495697512,-555121.1571687883,299.8612533432793,543.3641887439746,243
24865000,-698328.8472321779,142815.7052478049,-555513.141984373,299.722228746642,543.1678990066417,243
24870000,-696585.262716841,143373.6247486288,-553211.6379682121,300.89311451132727,543.3672865868855,243
24875000,-696616.2791492655,143415.26583671977,-553201.0133125457,300.98050517826,544.0678796641372,243
24880000,-697539.4757917137,143644.14656613133,-553895.3292255823,301.4608490047135,543.2579078409734,243
24885000,-697130.270340093,142218.8527870596,-554911.4175530333,298.4696357670596,541.5047034200088,243
24890000,-697903.4224859509,143127.83657624637,-554775.5859097044,300.3772876371176,542.7689117865722,243
24895000,-697031.8135528294,143942.37363746823,-553089.4399153612,302.086727526537,543.1143417526505,243
24900000,-697595.426887772,141692.07237306316,-555903.3545147089,297.36410049368664,542.754280691298,243
24905000,-698067.5201726169,142546.00691496258,-555521.5132576544,299.1562224711522,541.9425041121,243
24910000,-698350.9039433878,143024.58527387585,-555326.3186695119,300.1605978100865,542.6012731977384,243
24915000,-698031.8295021146,142978.05959039362,-555053.7699117209,300.0629560169583,541.8677328769306,243
24920000,-697455.3864058112,142967.02450672985,-554488.3618990814,300.03979708031073,544.59478224206,243
24925000,-697587.7386663426,142010.05552868772,-555577.6831376548,298.03144040523426,542.9583266410848,243
24930000,-697976.235432263,142898.483918348,-555077.751513915,299.8959533911747,542.2991973342705,243
24935000,-697823.9196828562,141950.4013482954,-555873.5183345608,297.90624630371565,542.0569507897078,243
24940000,-695726.2575095189,142272.31256169314,-553453.9449478257,298.5818298900635,544.507436993449,243
24945000,-698516.7515465654,143829.8126207802,-554686.9389257852,301.85049973399003,543.5283102235792,243
24950000,-697508.655673319,143944.53699361155,-553564.1186797074,302.0912676849441,543.315329441825,243
24955000,-697266.2592026806,143170.45657222642,-554095.8026304541,300.46673270313573,542.3990991478468,243
24960000,-698093.6469050674,143575.9488779675,-554517.6980271,301.31772494803937,543.5894650616921,243
24965000,-696823.8485676469,142590.78601872426,-554233.0625489226,299.2501987796922,543.398036486325,243
24970000,-697066.3030617977,142655.85921748166,-554410.4438443161,299.38676558184744,544.7240888063495,243
24975000,-698759.2796316952,143535.42250680923,-555223.857124886,301.23267369779006,543.8082387603289,243
24980000,-697596.196575461,143042.16124202212,-554554.0353334388,300.19748386779304,543.5526589519521,243
24985000,-698523.0730847144,142699.920853057,-555823.1522316574,299.479236165485,543.2472715151503,243
24990000,-699049.5189227532,142740.01991082367,-556309.4990119295,299.5633906283545,543.269188956809,243
24995000,-698508.3442957839,142945.30223600095,-555563.0420597829,299.9942093252035,543.6122019953283,243
25000000,-698772.7251898269,143513.91748078543,-555258.8077090415,301.1875418663999,542.8363536251611,243
25005000,-697898.5800331729,142830.7891507065,-555067.7908824664,299.75388479587,543.6993562907606,243
25010000,-698156.7903178106,143671.6195038549,-554485.1708139557,301.5185054796119,543.0333250622464,243
25015000,-697331.4888250455,142616.02838881564,-554715.4604362298,299.3031740418282,542.5997975298294,243
25020000,-698701.1261117468,143646.0964310104,-555055.0296807364,301.464941116616,541.608911898978,243
25025000,-698046.5558178527,142902.53159261274,-555144.02422524,299.9044481008409,542.5944147219227,243
25030000,-698397.9623375512,142804.31516973872,-555593.6471678125,299.6983247958988,542.1217974467768,243
25035000,-698157.1766140512,142988.29885692862,-555168.8777571226,300.0844448005713,542.7372764827938,243
25040000,-697318.9798141625,143420.5734295646,-553898.4063845979,300.99164403413,543.6250516874603,243
25045000,-698000.030309971,143017.11286946043,-554982.9174405106,300.144915741356,542.1670177949003,243
25050000,-700088.8629590231,143308.32767155117,-556780.535287472,300.75607786372336,542.6878376260687,243
25055000,-697868.2065451369,142774.61799704752,-555093.5885480894,299.6360003983752,544.2198460616645,243
25060000,-697179.6222784244,143854.24491786846,-553325.377360556,301.9017749247962,543.678551602217,243
25065000,-698099.2069915337,143257.2589600957,-554841.948031438,300.64890177976196,543.6697894586221,243
25070000,-699015.3678670097,142306.63714278344,-556708.7307242262,298.65386566461177,544.5716593367337,243
25075000,-699132.6456915056,142552.01559207443,-556580.6300994311,299.1688326675774,543.3521803263419,243
25080000,-696867.5956619787,142640.68189782696,-554226.9137641517,299.35491348221035,543.7852860850153,243
25085000,-698101.1958527924,142000.70652424285,-556100.4893285495,298.011819982929,542.5028166169515,243
25090000,-697974.5173979076,142608.01622477223,-555366.5011731354,299.2863591988107,542.9096109234295,243
25095000,-697958.4165907712,142559.0463647308,-555399.3702260404,299.18358789948087,545.4965774828064,243
25100000,-697978.2280972428,143835.42811197205,-554142.7999852707,301.8622847651434,543.3538608446501,243
25105000,-698374.1866776142,142684.94476439396,-555689.2419132203,299.4478063821555,543.0333422918212,243
25110000,-698133.0357936341,143313.4340573914,-554819.6017362428,300.7667944536266,543.1551802768928,243
25115000,-698608.7486488316,143575.88136760067,-555032.867281231,301.31758326643956,543.4031837469885,243
25120000,-698689.7138715256,143085.15723165747,-555604.5566398681,300.28771801829015,544.1110884732352,243
25125000,-697563.8177287322,142839.1901533719,-554724.6275753604,299.7715156806401,543.34388372876,243
25130000,-696522.8124336577,142814.6556260321,-553708.1568076257,299.72002594284993,545.5997553145816,243
25135000,-697471.8134037964,142866.51086509286,-554605.3025387035,299.82885268425423,544.2767577615758,243
25140000,-699112.7771157343,143356.8000226107,-555755.9770931236,300.8578050586908,541.5791328904108,243
25145000,-697475.2438721727,143487.67883557337,-553987.5650365993,301.13247575718873,543.2858214421582,243
25150000,-697649.459306316,143489.16363143642,-554160.2956748796,301.1355918453286,543.8833924151611,243
25155000,-697921.1035856218,143011.94734992657,-554909.1562356952,300.1340750496783,543.3733084548493,243
25160000,-697603.5791126983,143136.12905726978,-554467.4500554285,300.3946907713868,542.3679198541873,243
25165000,-697106.8791040312,142412.0905650379,-554694.7885389933,298.8751770021305,543.9237433273205,243
25170000,-697904.8453856022,142241.6691447363,-555663.1762408658,298.51751964343634,542.7877598348655,243
25175000,-696971.882617089,143040.72228930966,-553931.1603277794,300.19446398903887,545.0747533930216,243
25180000,-697959.884518222,142897.0126513033,-555062.8718669186,299.8928656954835,542.7986556481493,243
25185000,-696591.614261521,144057.0416497661,-552534.572611755,302.3273771956489,542.6400213478489,243
25190000,-697424.4718839866,143251.92156173868,-554172.5503222479,300.6377003721262,542.5052132591115,243
25195000,-696314.3423971627,143511.21430135978,-552803.1280958029,301.1818688001167,544.536357854666,243
25200000,-696358.4449023749,143110.71196373866,-553247.7329386362,300.34134882339737,545.4810573377185,243
25205000,-696539.927305697,143228.39896061254,-553311.5283450845,300.58833432780204,544.383467114688,243
25210000,-697472.6789419497,142633.9823197254,-554838.6966222243,299.3408533165109,543.2442366089874,243
25215000,-698154.1159425802,143473.60355001315,-554680.512392567,301.1029364572144,542.3179341626411,243
25220000,-698463.750792677,143363.80514280638,-555099.9456498707,300.8725064546895,542.2716493835112,243
25225000,-697091.4860344226,143901.23433737215,-553190.2516970505,302.00038994417883,542.3797863799729,243
25230000,-698898.0657383748,142497.38505793427,-556400.6806804405,299.0541815133385,544.2573621882898,243
25235000,-697740.1633809647,143224.76113595747,-554515.4022450072,300.580699754899,544.1490934068621,243
25240000,-697028.913083158,142837.70017600904,-554191.212907149,299.76838871827135,544.2955227707823,243
25245000,-697655.4204168869,143244.79340302362,-554410.6270138633,300.6227407595735,543.109112730343,243
25250000,-697806.1344363606,143703.24061593798,-554102.8938204226,301.58486758014243,541.0454152342777,243
25255000,-698588.0128181777,142156.6243326115,-556431.3884855662,298.33903912836166,542.3851771939229,243
25260000,-697892.769782057,142069.17962569508,-555823.5901563619,298.15552203965206,542.1074193760204,243
25265000,-697265.2044471046,142632.95691937004,-554632.2475277346,299.3387013453441,544.741485252386,243
25270000,-697110.0457158526,142989.5985027288,-554120.4472131238,300.08717232087537,543.9241332654119,243
25275000,-698055.8057854986,144222.8774328909,-553832.9283526076,302.67541084109337,544.0437535734608,243
25280000,-698065.5310609201,142522.87608517986,-555542.6549757402,299.10767862337855,543.3290539180839,243
25285000,-697256.2183391233,143190.94834305186,-554065.2699960715,300.509738051967,542.9522445182558,243
25290000,-698393.2843143116,143417.95734054543,-554975.3269737661,300.9861537413778,542.805326270226,243
25295000,-699662.9270821791,142897.73590185813,-556765.1911803209,299.8943835556367,542.9594092823542,243
25300000,-698270.4182425281,144080.81960226336,-554189.5986402647,302.37727913679146,540.8861930532053,243
25305000,-699088.1426016088,143380.25429850933,-555707.8883030994,300.90702771129594,541.1394394950222,243
25310000,-696290.5594649762,142711.15976953885,-553579.3996954374,299.5028228788005,543.3240806855814,243
25315000,-698699.1677206182,143625.5145535915,-555073.6531670267,301.4217466642896,541.1791941285605,243
25320000,-698582.9245135407,142976.41260695996,-555606.5119065808,300.05949955154654,542.7364987378196,243
25325000,-698639.7076033317,142728.7006290916,-555911.0069742401,299.5396352553536,542.2861888081511,243
25330000,-698070.3187276339,142252.1912647764,-555818.1274628575,298.5396020416158,544.4836333924407,243
25335000,-698056.9952854258,143468.7853436685,-554588.2099417573,301.09282465934405,544.5557047903636,243
25340000,-696516.3191189826,142312.60293114814,-554203.7161878345,298.6663858519525,543.754064281768,243
25345000,-697143.7073519058,142990.26682546377,-554153.440526442,300.0885749059713,543.334750369122,243
25350000,-698299.7601697734,142442.25002733606,-555857.5101424373,298.93847159037006,543.5466431153737,243
25355000,-697922.2378536239,143405.55295959406,-554516.6848940299,300.96012110933276,543.9056453245533,243
25360000,-697552.8439675011,143682.20400769493,-553870.6399598061,301.5407188004481,546.1182592354415,243
25365000,-697083.1106826002,143193.030683322,-553890.0799992782,300.5141081852496,542.3184149316697,243
25370000,-697781.3807012103,142938.0436323635,-554843.3370688469,299.978975952543,545.3996617781062,243
25375000,-697838.8916673148,144024.04822934105,-553814.8434379738,302.25813508052846,542.7711634140848,243
25380000,-697495.0853400901,142877.19705124368,-554617.8882888465,299.85127940213073,543.5029673417773,243
25385000,-698752.3824378089,143076.43732850128,-555675.9451093076,300.26941786842985,542.2711155454626,243
25390000,-698934.739710032,143004.62063836225,-555930.1190716698,300.11869874134,542.5563719625119,243
25395000,-696670.4250692395,142542.52466866834,-554127.9004005711,299.14891440500816,544.8977920072156,243
25400000,-696492.8672207939,143277.12381307146,-553215.7434077223,300.69059143845385,544.34040838495,243
25405000,-697388.9257834107,142787.58000979916,-554601.3457736115,299.66320331239797,545.1162785937408,243
25410000,-697446.7141568772,143172.13862980722,-554274.5755270701,300.47026277740963,544.2928538679523,243
25415000,-697118.8813147508,144363.55941744547,-552755.3218973053,302.97065510629534,543.7924844981617,243
25420000,-697428.7208458125,143409.40993127617,-554019.3109145362,300.96821559828805,544.7670524396276,243
25425000,-699050.8426666902,143687.4941901655,-555363.3484765247,301.55182111778646,542.4883647259601,243
25430000,-697671.2363815764,144221.3550464664,-553449.8813351099,302.6722158629824,543.8429105585255,243
25435000,-699328.25565439,143196.11787892575,-556132.1377754642,300.52058717259433,541.7003635801855,243
25440000,-699758.9474925525,143636.69352744197,-556122.2539651105,301.44520757814183,544.3299539928531,243
25445000,-696597.1614337172,143101.3385742046,-553495.8228595126,300.32167722497485,544.5984444710691,243
25450000,-698093.8613440571,143988.22910137172,-554105.6322426854,302.1829627537308,545.62011705131,243
25455000,-697757.9584304229,142225.941391777,-555532.0170386459,298.48451236904765,542.5891246424707,243
25460000,-697808.4188336064,142787.43462542168,-555020.9842081848,299.6628981993884,544.542519797194,243
25465000,-697050.2482348494,142492.5840581978,-554557.6641766516,299.04410582636325,542.5070525374023,243
25470000,-697333.5329441228,142072.81428165187,-555260.7186624709,298.16314996252095,544.0134411373583,243
25475000,-698635.841567243,143716.53474987225,-554919.3068173707,301.61276750505,543.1414950705704,243
25480000,-697282.6983611584,142889.82033748215,-554392.8780236762,299.8777714428971,543.0233230667149,243
25485000,-698812.715003097,143338.72072931682,-555473.9942737801,300.81986269044216,543.2445551174355,243
25490000,-697302.0376876844,144047.37054530426,-553254.6671423801,302.307080793522,542.1259171417694,243
25495000,-698256.8286590204,143065.87690196716,-555190.9517570531,300.2472550777772,544.0321944732304,243
25500000,-697790.878905206,142683.65446218927,-555107.2244430167,299.44509847092206,544.8593354676399,243
25505000,-697307.433546917,142088.10405786883,-555219.3294890482,298.1952380707359,543.9223885803823,243
25510000,-698358.8114555776,142911.57835629216,-555447.2330992855,299.92343422122764,543.1006095990481,243
25515000,-698383.5267912676,143146.35425612118,-555237.1725351464,300.4161500316538,544.0913757460996,243
25520000,-699335.8217272772,143657.25914218315,-555678.5625850941,301.4883679005663,543.1317834603061,243
25525000,-698474.3007123987,143126.26207269658,-555348.0386397021,300.373983282654,542.6950330612881,243
25530000,-698966.2043141802,143052.9003629379,-555913.3039512422,300.2200216779734,542.3677835170428,243
25535000,-698815.0686017135,142533.49936817854,-556281.569233535,299.1299733286524,543.0399916750624,243
25540000,-697239.7943925192,141961.18365191243,-555278.6107406067,297.9288747398916,543.266990159171,243
25545000,-698757.2294698767,142033.51852973326,-556723.7109401434,298.0806813689942,543.8219466434092,243
25550000,-698953.9002181012,144523.82230372514,-554430.077914376,303.3069931118233,542.2997944915375,243
25555000,-698212.9871833855,142910.06715899674,-555302.9200243888,299.9202627253429,541.4703416607235,243
25560000,-698096.9275503508,144583.83984930586,-553513.087701045,303.43294979490753,543.4307360014267,243
25565000,-697707.1470113778,142238.40405213134,-555468.7429592465,298.5106673099978,542.490295466899,243
25570000,-696586.871116362,142594.06080927647,-553992.8103070855,299.25707146586694,544.4167871025858,243
25575000,-696283.1517445082,142661.96477079854,-553621.1869737096,299.39957908891023,541.7130784299711,243
25580000,-696220.7384023219,142946.53499054638,-553274.2034117755,299.9967964632162,544.0777126292206,243
25585000,-697438.5584888114,144071.18062878668,-553367.3778600247,302.35705016681754,545.4706618030219,243
25590000,-697487.7807406858,142206.75323226358,-555281.0275084222,298.44424286279883,544.8532621235764,243
25595000,-696577.1886949609,142757.35557273484,-553819.8331222261,299.59977236393325,544.3055447985391,243
25600000,-696762.6045731697,143471.35152956535,-553291.2530436043,301.0982102221927,543.2292858680021,243
25605000,-697457.9702539006,143338.8852985063,-554119.0849553943,300.8202080659326,543.6926957303616,243
25610000,-697596.9867270654,143769.49020679097,-553827.4965202744,301.7239032344464,543.0443903398149,243
25615000,-698678.4069290156,142786.97729881495,-555891.4296302007,299.6619384243441,542.450376415095,243
25620000,-697794.0183106815,143003.6622835226,-554790.3560271589,300.11668747620655,543.5202304963615,243
25625000,-697892.5908351755,142753.50156043665,-555139.0892747388,299.59168408573146,542.4214760223185,243
25630000,-697795.9850010127,143300.4445549865,-554495.5404460263,300.7395338480485,543.7179526722499,243
25635000,-698368.076017743,142897.62330479943,-555470.4527129435,299.89414725220405,543.6422628908025,243
25640000,-696350.4780696989,143498.56760826753,-552851.9104614314,301.1553276362208,544.7832806861604,243
25645000,-697330.0904983049,143384.84200539847,-553945.2484929065,300.9166557681772,544.4479329169978,243
25650000,-697821.9290575176,144437.72845975304,-553384.2005977645,303.1263110310121,543.7093197056985,243
25655000,-698849.1991998227,143279.67328318348,-555569.5259166392,300.6959419204808,544.433994042745,243
