#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
14885000,-1878175.3502201186,344550.70237756905,-1533624.6478425497,298.2051128639013,1368.3171166547274,113
14890000,-1880814.7659014603,347483.3506995296,-1533331.4152019308,300.74329002565344,1368.8590665989348,113
14895000,-1880689.0569430077,347078.9219184801,-1533610.1350245276,300.3932610474332,1371.8458468155413,113
14900000,-1878352.2035360876,346209.80222465144,-1532142.4013114362,299.6410468316386,1369.6744278533743,113
14905000,-1880753.1522643762,348883.44844489766,-1531869.7038194784,301.95506032040805,1371.3492069081635,113
14910000,-1879824.9827523772,346209.18413854885,-1533615.7986138284,299.6405118844314,1371.640631587191,113
14915000,-1880368.267560047,348260.90974498494,-1532107.3578150622,301.4162594356947,1367.496900454661,113
14920000,-1880708.652989151,345990.09299073624,-1534718.5599984147,299.4508907343072,1370.1885104468417,113
14925000,-1879296.219614462,346956.12254589796,-1532340.097068564,300.2869794450224,1369.08616055311,113
14930000,-1881130.503649653,345750.6043895352,-1535379.8992601177,299.2436157966624,1370.0355188468557,113
14935000,-1882745.0386867244,348590.9126408532,-1534154.126045871,301.70187357065004,1367.0673247103466,113
14940000,-1879703.6636031438,348206.0453157957,-1531497.6182873482,301.3687748327446,1370.7879931257767,113
14945000,-1879561.6815517712,346158.0792931206,-1533403.6022586506,299.59628116281726,1369.1636154036535,113
14950000,-1877161.2999626575,346419.8322334351,-1530741.4677292225,299.82282565850494,1369.1549468823553,113
14955000,-1877755.4908620873,346375.8520086456,-1531379.6388534417,299.78476122326606,1369.7506539025342,113
14960000,-1879181.6653453484,347820.886839927,-1531360.7785054215,301.0354241067866,1368.5930413398387,114
14965000,-1880624.7467275262,346630.34314271744,-1533994.4035848088,300.0050206998397,1369.7636848433806,114
14970000,-1876125.9792087963,346948.44556996564,-1529177.5336388308,300.2803351007834,1370.8255264955644,114
14975000,-1880715.9968217323,348538.9272797045,-1532177.0695420278,301.65688077167545,1370.2685371978093,114
14980000,-1878386.606231112,347204.7705662503,-1531181.8356648618,300.50218176636696,1369.9956468092275,114
14985000,-1880464.7307819556,347032.9897424226,-1533431.7410395332,300.3535072183137,1369.8203005016635,114
14990000,-1880566.968479163,346915.7607799908,-1533651.2076991722,300.2520467489789,1369.23115553425,114
14995000,-1880807.364172062,346413.1760912232,-1534394.1880808386,299.81706483542183,1368.486693652141,114
15000000,-1879416.9750989443,346930.60478542943,-1532486.370313515,300.2648940840347,1369.5072048130182,114
15005000,-1878798.3532715635,345528.697912562,-1533269.6553590016,299.05155800791204,1372.4200760823303,114
15010000,-1876029.4992591832,348174.26801821473,-1527855.2312409685,301.34127190633563,1369.957066397733,114
15015000,-1879981.7914879648,346780.40194817807,-1533201.3895397866,300.1348950629155,1368.0572430044792,114
15020000,-1880448.095138019,346349.0775576893,-1534099.0175803297,299.7615882095001,1371.4552305926115,114
15025000,-1878321.9366222154,347245.15422205534,-1531076.78240016,300.5371334078934,1372.8754513019735,114
15030000,-1877702.5253898054,345989.7345894169,-1531712.7908003884,299.45058054162683,1371.9408260867503,114
15035000,-1878250.0084056705,347557.0740854845,-1530692.934320186,300.80709686301486,1369.8081003093187,114
15040000,-1878905.4639988327,346394.39988384425,-1532511.0641149885,299.8008142197593,1368.379528102862,114
15045000,-1876998.5394126251,346087.95019738737,-1530910.5892152376,299.5355851469222,1370.0241183678822,114
15050000,-1879159.681868907,348142.4806219662,-1531017.201246941,301.3137602396331,1370.9415356611287,114
15055000,-1878384.2236584798,346925.15845982236,-1531459.0651986573,300.2601803448632,1372.2808548588446,114
15060000,-1878150.0373638822,347022.99624663073,-1531127.0411172514,300.34485794980276,1369.7814887378931,114
15065000,-1877747.535289717,346559.8812180343,-1531187.6540716826,299.94403662388873,1370.4937740937826,114
15070000,-1881012.611019061,344431.13934040954,-1536581.4716786514,298.1016322767353,1369.7737038153048,114
15075000,-1878676.7440356538,346145.0412357752,-1532531.7027998785,299.58499685738593,1369.6283007106622,114
15080000,-1878706.1465581516,346861.9723900585,-1531844.1741680931,300.20549344701243,1369.9295808248671,114
15085000,-1876305.4508249434,346748.58234760637,-1529556.868477337,300.1073555237003,1371.8088702759055,114
15090000,-1880274.3002854278,347517.5065586375,-1532756.7937267902,300.7728515727637,1368.7291606695462,114
15095000,-1877784.9434991907,347251.0075246097,-1530533.9359745812,300.5421993814549,1368.8463772532018,114
15100000,-1878312.1529785208,346377.3435587329,-1531934.809419788,299.78605214462846,1368.0710179755604,114
15105000,-1879481.6286086626,346898.0001618869,-1532583.6284467757,300.23667511545824,1369.3878748066595,114
15110000,-1879559.0400713906,347632.876064833,-1531926.1640065575,300.872702701723,1371.451271381666,114
15115000,-1880617.8874026034,347021.0567793055,-1533596.830623298,300.34317936064696,1371.5702490330714,114
15120000,-1877882.3743393123,346482.9645997543,-1531399.4097395581,299.87746607657306,1369.268248403711,114
15125000,-1879500.9358927878,345469.83697889396,-1534031.0989138938,299.0006144711651,1369.9593846633757,114
15130000,-1881069.0629936159,346455.7359366836,-1534613.3270569323,299.8538999468623,1368.4826394923205,114
15135000,-1876087.5792232407,347137.874982349,-1528949.7042408916,300.4442843219278,1372.6828833515347,114
15140000,-1879715.8693076605,347216.5954502687,-1532499.273857392,300.51241608267793,1368.7833429495438,114
15145000,-1880499.199827996,346525.8909210428,-1533973.3089069533,299.9146183690988,1368.7680793746417,114
15150000,-1876550.458636973,347831.7140529132,-1528718.7445840598,301.0447949490117,1373.6242665390184,114
15155000,-1878885.7700106362,346741.04074096,-1532144.7292696761,300.10082834019533,1368.7349997265758,114
15160000,-1880574.2129477607,346460.0555818762,-1534114.1573658846,299.8576385556456,1368.3397243766628,114
15165000,-1879740.667786058,346835.8789799214,-1532904.7888061367,300.18290986711764,1371.2329565926004,114
15170000,-1880926.4057216067,346865.13265824935,-1534061.2730633575,300.20822862684525,1368.3524959979247,114
15175000,-1880730.9421894467,346246.7443618283,-1534484.1978276183,299.6730198739521,1371.61303205836,114
15180000,-1877652.8532518,344524.76928582066,-1533128.0839659793,298.18266803793415,1371.7353311105014,114
15185000,-1880325.1863296386,346004.57515724987,-1534320.6111723888,299.46342490147015,1369.0445670551694,114
15190000,-1876839.682873604,346833.1091263818,-1530006.573747222,300.18051258717685,1371.3239206553358,114
15195000,-1879743.4619226223,345981.36653182766,-1533762.0953907946,299.4433380732742,1367.648329135508,114
15200000,-1879883.6048499309,346148.59570474207,-1533735.0091451888,299.5880732139631,1368.1029545131623,114
15205000,-1878013.040707061,346209.73194533074,-1531803.3087617303,299.6409860056046,1372.7267819280878,114
15210000,-1879793.3996585626,348579.09180891956,-1531214.307849643,301.691642761377,1369.1423979189115,114
15215000,-1880929.815305587,347684.53630123596,-1533245.279004351,300.91741410855167,1369.974681299615,114
15220000,-1879227.9726300752,346158.06463943666,-1533069.9079906386,299.59626848020355,1370.3151435146835,114
15225000,-1877263.1485499395,345960.07030772243,-1531303.0782422172,299.4249064088804,1370.0478115360158,114
15230000,-1879224.0973059423,349049.9770990241,-1530174.120206918,302.09918916924266,1370.1650868528204,114
15235000,-1881381.9626694266,345782.14789232786,-1535599.8147770986,299.2709163760706,1372.3519804431694,114
15240000,-1879679.410001386,346430.50008508377,-1533248.9099163022,299.8320585751205,1372.044181711839,114
15245000,-1879919.3465463333,346930.42159511114,-1532988.9249512223,300.2647355346858,1369.7939243764968,114
15250000,-1880109.537381188,347743.5553921198,-1532365.9819890682,300.96849452875307,1369.972174110162,114
15255000,-1877826.3684430737,345644.0359832429,-1532182.3324598307,299.1513819297545,1369.8060820490487,114
15260000,-1878310.4647783814,348108.07780922495,-1530202.3869691566,301.2839849566761,1370.9478538816154,114
15265000,-1878473.7956381524,347561.994624721,-1530911.8010134315,300.81135553945427,1369.1632079717897,114
15270000,-1878358.6487426767,347174.91562293866,-1531183.733119738,300.47634261793866,1370.5032981302188,114
15275000,-1877594.7962703547,348559.8586815606,-1529034.9375887942,301.6749966861398,1370.550987050874,114
15280000,-1878407.4648576854,346559.72757816385,-1531847.7372795215,299.9439036501505,1371.9784226454672,114
15285000,-1880415.785088758,347090.13051781926,-1533325.6545709388,300.4029619756505,1370.1187205850877,114
15290000,-1879184.5932457745,348185.52886765095,-1530999.0643781235,301.35101805647815,1367.748532481731,114
15295000,-1877908.7943209559,346220.84979522426,-1531687.9445257317,299.6506083911038,1369.6564272113562,114
15300000,-1877483.2500070166,345603.6126492435,-1531879.637357773,299.11639594715615,1371.6064349642938,114
15305000,-1878860.6562112477,347195.57977621,-1531665.0764350377,300.49422723148325,1372.5796498252823,114
15310000,-1879261.8642243622,347517.78337308794,-1531744.0808512743,300.77309115284254,1368.8872336300085,113
15315000,-1882629.2279252447,345965.46879912016,-1536663.7591261244,299.4295787480324,1367.8862160936612,113
15320000,-1880281.6316208784,346747.88977506134,-1533533.741845817,300.1067561092381,1370.5130261506956,113
15325000,-1878355.419652543,347557.09743192897,-1530798.3222206142,300.80711706912405,1372.5169536633748,113
15330000,-1879859.5884269578,346959.10307717614,-1532900.4853497818,300.28955906439353,1367.9526733226833,113
15335000,-1878775.7128141485,347726.347340031,-1531049.3654741175,300.9536011354734,1370.8715927104884,113
15340000,-1880209.184171483,347353.4391771953,-1532855.7449942876,300.6308529302922,1370.6339436388184,113
15345000,-1881801.6740785232,347977.8732281864,-1533823.800850337,301.17129422200026,1373.8873583606874,113
15350000,-1879437.114702451,347632.89556916803,-1531804.219133283,300.87271958252563,1370.7003451538674,113
15355000,-1878449.7778275283,347876.9516933892,-1530572.8261341392,301.08394766468103,1370.3172684374965,113
15360000,-1877650.1110774772,346777.37772071216,-1530872.733356765,300.1322776249403,1373.8075874617202,113
15365000,-1876808.9252609117,347336.8126677678,-1529472.112593144,300.61646285624454,1370.2770711924786,113
15370000,-1878194.9902048502,347659.95337477035,-1530535.0368300797,300.89613783684297,1372.7746255960787,113
15375000,-1879280.0729245022,346857.85440806794,-1532422.2185164343,300.20192937567026,1369.4043563637802,113
15380000,-1879938.8465537047,346632.63285662537,-1533306.2136970793,300.00700242383454,1369.2478173479926,113
15385000,-1881343.464650168,348131.0168115289,-1533212.4478386391,301.3038384288177,1368.538256403663,113
15390000,-1880853.82341656,349016.6188356401,-1531837.2045809198,302.0703179330829,1365.2131451680225,113
15395000,-1878208.1706370777,348972.1350624314,-1529236.0355746462,302.0318176818317,1369.816249124945,113
15400000,-1879971.3536071703,347728.912280601,-1532242.4413265693,300.95582106533243,1370.7285067124662,113
15405000,-1877772.480834785,348651.0328904846,-1529121.4479443002,301.75390703249764,1370.3423987578794,113
15410000,-1881521.0487489738,345725.3760020155,-1535795.6727469582,299.22178088500567,1368.8927218292163,113
15415000,-1880566.6973212007,347486.49566655187,-1533080.2016546489,300.7460119624812,1367.80038046902,113
15420000,-1878496.3877816107,348493.5996728027,-1530002.788108808,301.6176501909838,1371.8261524598627,113
15425000,-1880512.8299611658,348876.69173554616,-1531636.1382256197,301.94921245749305,1368.9803738523976,113
15430000,-1879606.4039225644,345720.2230861386,-1533886.1808364256,299.2173210889581,1370.0513085655653,113
15435000,-1877158.1449749963,345640.73228209675,-1531517.4126928996,299.1485226101642,1369.7639656210188,113
15440000,-1879820.901565358,348457.9732921786,-1531362.9282731796,301.5868159225245,1370.2479708562344,113
15445000,-1876628.0548904696,347280.71037930227,-1529347.3445111674,300.5679068987372,1371.1290487082426,113
15450000,-1880082.5143334586,346380.26176154433,-1533702.2525719143,299.7885778193484,1369.0492450931486,113
15455000,-1876393.292704516,346759.32626190165,-1529633.9664426143,300.11665427175944,1368.6263367757974,113
15460000,-1876559.325694968,345758.89483648236,-1530800.4308584856,299.25079109379726,1370.760735924003,113
15465000,-1879265.9230524655,347925.93798183097,-1531339.9850706346,301.1263447968673,1370.769929376685,113
15470000,-1877413.4592299545,346131.87359496806,-1531281.5856349864,299.57360039879234,1370.6015575327162,113
15475000,-1878632.1634409875,347158.33423723496,-1531473.8292037526,300.461991598013,1373.813507445424,113
15480000,-1879725.7905730242,345714.4122453349,-1534011.3783276894,299.21229186560794,1369.2463727421411,113
15485000,-1880856.9024646962,346778.26518159127,-1534078.637283105,300.13304571326455,1370.3934961213947,113
15490000,-1879620.4155811463,346365.5879068648,-1533254.8276742813,299.7758777480363,1366.09920068612,113
15495000,-1879237.968605536,347405.5587000136,-1531832.4099055224,300.67596184482113,1370.6633348351568,113
15500000,-1879554.736696072,346459.0794387134,-1533095.6572573585,299.85679371371083,1370.0759720743827,113
15505000,-1880541.341646297,348638.28198182606,-1531903.0596644708,301.7428712513212,1367.5316670876643,113
15510000,-1879765.4231927777,345117.42106241774,-1534648.0021303599,298.69560209585245,1372.5280145509464,113
15515000,-1879421.8555462388,348366.02909038845,-1531055.8264558504,301.5072391552075,1370.8748983831072,113
15520000,-1881344.0818140162,347371.7339990367,-1533972.3478149795,300.6466869116899,1368.8764342614577,113
15525000,-1879048.0457314495,349028.71013516566,-1530019.335596284,302.0807828292935,1371.7239632978128,113
15530000,-1883032.82879531,345796.4937786639,-1537236.3350166462,299.28333259413216,1368.7277772264085,113
15535000,-1881170.228311982,346490.67472207476,-1534679.5535899072,299.88413910867223,1370.666008286291,113
15540000,-1878826.896535582,345712.51356779254,-1533114.3829677894,299.21064857959254,1369.2313078686389,113
15545000,-1879778.1337328441,347095.00499025243,-1532683.1287425917,300.40718078174217,1369.1370915980115,113
15550000,-1878877.8918077964,346456.86957974284,-1532421.0222280535,299.8548811033485,1368.4777906965387,113
15555000,-1878710.9748343853,347693.6958637679,-1531017.2789706173,300.9253416163459,1367.6471988241492,113
15560000,-1880398.7114339247,347643.6091552597,-1532755.1022786652,300.8819920818344,1366.15658269628,113
15565000,-1877488.2212387957,345241.7998594071,-1532246.4213793885,298.8032506739519,1373.3726388135399,113
15570000,-1879201.3582583396,345396.5776790199,-1533804.7805793197,298.9372092955653,1366.3147925394007,113
15575000,-1877820.969971777,346295.8530180349,-1531525.116953742,299.7155229141887,1369.6811726635171,113
15580000,-1879385.9691319307,347389.4773755054,-1531996.4917564252,300.6620436227514,1371.5762799927484,113
15585000,-1875883.1279643765,346861.0249703164,-1529022.1029940601,300.2046734649048,1371.9242958611703,113
15590000,-1878877.870479363,346148.98239561124,-1532728.8880837518,299.5884078909598,1372.364774881957,113
15595000,-1880032.849398652,348750.8359862589,-1531282.0134123932,301.84028559226897,1367.7031879564352,113
15600000,-1881026.9020745633,347479.418038324,-1533547.4840362393,300.73988634755733,1368.0586181671692,113
15605000,-1880194.753510747,345347.2521306786,-1534847.5013800685,298.89451853740206,1369.7461808510704,113
15610000,-1878716.3649350237,345043.99355610856,-1533672.3713789152,298.63205133930154,1369.196930301066,113
15615000,-1879014.3139783274,346558.9440412251,-1532455.3699371023,299.94322550693494,1367.6602375377267,113
15620000,-1879498.2494329521,347081.5045971935,-1532416.7448357586,300.39549632947416,1367.977399260011,113
15625000,-1880222.6544033876,347620.8149218324,-1532601.8394815552,300.86226390567657,1367.9986721123478,113
15630000,-1880757.509465714,347072.23228808155,-1533685.2771776323,300.38747124066674,1370.4770642462713,113
15635000,-1879855.005903637,345806.79672561487,-1534048.209178022,299.2922496894599,1366.9732145186165,113
15640000,-1879573.1245003678,347549.07876898843,-1532024.0457313794,300.80017699827033,1371.0731078529445,113
15645000,-1879249.2693003584,346805.4052009147,-1532443.8640994437,300.15653512271757,1371.6442470036357,113
15650000,-1879402.8994270014,346977.5910468901,-1532425.3083801111,300.3055602133018,1369.867952628873,113
15655000,-1881243.368401518,346165.83708252176,-1535077.5313189963,299.60299545028784,1366.5023738528685,113
15660000,-1881507.5339094652,347029.16283358366,-1534478.3710758816,300.3501950678106,1367.776835871121,113
15665000,-1881837.3575973902,346915.89201698196,-1534921.4655804082,300.252160333254,1369.8196259810647,113
15670000,-1879483.9788008025,347317.78105523647,-1532166.197745566,300.599991190032,1369.1701609501042,113
15675000,-1881652.049182957,347588.06263754773,-1534063.9865454093,300.8339171382363,1369.8626553227741,113
15680000,-1878547.0377627118,347036.749020222,-1531510.2887424896,300.3567608348431,1371.8827355277774,113
15685000,-1881344.3288987307,347268.7320305028,-1534075.596868228,300.557539760226,1369.6692485106569,113
15690000,-1880988.768969467,347107.66505086445,-1533881.1039186025,300.41813793486256,1368.572059499473,113
15695000,-1879233.8501542425,345000.776847556,-1534233.0733066865,298.5946477195655,1372.292103655948,113
15700000,-1879067.3383880025,347297.77843413147,-1531769.559953871,300.5826791258189,1370.3069492621316,113
15705000,-1878654.9171323776,347753.4519303266,-1530901.465202051,300.9770598814647,1371.7600677282126,113
15710000,-1879839.3805161212,347125.99301169266,-1532713.3875044286,300.4340005977148,1370.9443786493846,113
15715000,-1878709.0972336847,346440.2456099313,-1532268.8516237536,299.84049322731255,1369.2494445214152,113
15720000,-1880418.6153063849,345048.6745507463,-1535369.9407556385,298.63610269233794,1367.4342932045324,112
15725000,-1879024.1985527808,347188.45183246885,-1531835.746720312,300.4880580689966,1368.626617133465,112
15730000,-1880783.2994789472,346265.57887481875,-1534517.7206041284,299.68932095252575,1367.0513445541455,112
15735000,-1877803.6746239392,345470.4314266805,-1532333.2431972588,299.0011289596512,1369.515639911944,112
15740000,-1879676.464699787,349442.9984207043,-1530233.466279083,302.43934510792116,1373.3012557448792,112
15745000,-1879843.3793733446,347450.5005172272,-1532392.8788561174,300.714858528479,1368.0483170522195,112
15750000,-1880209.5459892657,347306.31187203387,-1532903.2341172318,300.5900647291431,1367.994969690599,112
15755000,-1879315.4239731915,348433.5254409943,-1530881.8985321973,301.5656565570918,1370.392364030578,112
15760000,-1881368.6023134794,346889.8744249173,-1534478.7278885623,300.2296423731263,1371.1641075287896,112
15765000,-1879971.7380370405,346033.18367871747,-1533938.554358323,299.48818528452625,1372.319267797454,112
15770000,-1879617.189620193,348027.8873545751,-1531589.302265618,301.2145809374288,1367.8730421535433,112
15775000,-1880625.7213879693,347266.31433633744,-1533359.407051632,300.55544727062585,1367.1832521378258,112
15780000,-1881969.3091270458,345843.94503150776,-1536125.364095538,299.3244011686908,1370.4486350413736,112
15785000,-1877432.4309572028,348066.01648286893,-1529366.4144743339,301.2475813084273,1368.8757215332796,112
15790000,-1879313.3539557038,348582.322788891,-1530731.0311668129,301.6944391415335,1370.4900428494059,112
15795000,-1879444.2767718146,347901.3440248022,-1531542.9327470125,301.1050589783189,1370.9284020307339,112
15800000,-1880436.671553528,347470.97798736475,-1532965.693566163,300.7325815696785,1367.9256478397642,112
15805000,-1880337.3461785475,347253.2655721357,-1533084.0806064117,300.5441536985197,1369.377679968717,112
15810000,-1879682.00787873,347141.6192893676,-1532540.3885893626,300.4475249813993,1368.2775630139092,112
15815000,-1876597.860586836,345922.3461843394,-1530675.5144024966,299.3922565654945,1370.5271884231595,112
15820000,-1879684.7037650403,347118.2157690258,-1532566.4879960145,300.4272694736415,1372.2901490911624,112
15825000,-1881105.3779120874,348982.92365266796,-1532122.4542594193,302.04115509646164,1369.9004077534578,112
15830000,-1878636.9226937434,347428.46678929986,-1531208.4559044435,300.69578856206175,1371.650349730473,112
15835000,-1879969.8145588078,347802.52815497713,-1532167.2864038306,301.01953485252085,1367.7688612002298,112
15840000,-1878490.0074795624,346922.36927414604,-1531567.6382054165,300.25776633315564,1371.6074101807478,112
15845000,-1878680.351034861,346389.2864679082,-1532291.0645669529,299.796388610507,1370.2395359210493,112
15850000,-1877252.1866912646,347396.03065007785,-1529856.1560411868,300.6677154149434,1371.39142466866,112
15855000,-1881138.12412568,345737.1087758242,-1535401.0153498556,299.2319354808712,1372.1754279524487,112
15860000,-1878830.6266881265,347055.1412978233,-1531775.4853903032,300.3726791632054,1369.1568440308426,112
15865000,-1879058.8493125886,345444.8936305534,-1533613.955682035,298.97902625800583,1370.2643126930382,112
15870000,-1880993.0618044464,347362.0449073808,-1533631.0168970656,300.63830110184875,1368.7021353882913,112
15875000,-1877208.5200249096,346566.19260635646,-1530642.3274185532,299.9494990660024,1370.7918356902019,112
15880000,-1880144.5521193296,347498.8928194606,-1532645.659299869,300.75674157167026,1365.633154000211,112
15885000,-1881936.6810106477,348269.5288786795,-1533667.1521319682,301.4237192078515,1368.3563159203777,112
15890000,-1880637.2560518645,344777.41421168717,-1535859.8418401773,298.40132964016755,1369.8911270486756,112
15895000,-1878073.233143418,346410.82183379016,-1531662.4113096278,299.81502724966543,1370.795661419653,112
15900000,-1880134.3399363514,345553.2472788626,-1534581.0926574888,299.0728052336408,1372.368895219047,112
15905000,-1880225.4750284925,348918.3138021386,-1531307.1612263538,301.985235930904,1369.865430655597,112
15910000,-1877982.5184599226,347600.64231916727,-1530381.8761407554,300.84480472415987,1368.3447101002025,112
15915000,-1878016.5607630387,347118.0701842103,-1530898.4905788284,300.4271434714711,1368.4673269630698,112
15920000,-1875963.2693679314,349016.94085225597,-1526946.3285156754,302.0705966351741,1372.2436195180348,112
15925000,-1878082.8656184636,347782.93206028757,-1530299.933558176,301.0025746327672,1374.0698418393579,112
15930000,-1879907.4557783734,345708.9162227677,-1534198.5395556057,299.2075351142252,1368.713730755868,112
15935000,-1879595.0518437456,346698.27259273577,-1532896.77925101,300.06381294484083,1368.4879603325062,112
15940000,-1879703.5876538,347340.14621387003,-1532363.44143993,300.61934800633946,1370.4400065581144,112
15945000,-1878794.970830948,346195.4382866266,-1532599.5325443214,299.62861499002486,1372.2262102563013,112
15950000,-1879694.1742457813,345162.6190697476,-1534531.5551760336,298.73472050943866,1369.6915838848959,112
15955000,-1878439.8929059226,346966.37257818086,-1531473.5203277417,300.2958507432455,1368.897430300854,112
15960000,-1878619.8052342413,347755.4364590501,-1530864.3687751913,300.97877747080037,1371.681991964111,112
15965000,-1879307.1490344722,346793.94647210615,-1532513.2025623661,300.14661770999993,1371.9148633024834,112
15970000,-1881309.5444327956,347324.99687635154,-1533984.547556444,300.6062364094878,1370.0417949153136,112
15975000,-1880332.6717590867,346566.066168098,-1533766.6055909886,299.9493896349814,1371.557892605755,112
15980000,-1877750.8863416044,347482.3443935625,-1530268.5419480419,300.74241907811967,1371.4070628027234,112
15985000,-1877604.5723214755,347458.71987509064,-1530145.8524463847,300.72197229873814,1371.8751863717307,112
15990000,-1877977.7897420395,346978.7739422675,-1530999.015799772,300.30658399716606,1370.2217917526411,112
15995000,-1879506.7289998215,347815.8321358877,-1531690.8968639337,301.03104931208105,1373.006498224308,112
16000000,-1879298.998293737,346741.6532648591,-1532557.3450288777,300.10135847337233,1369.3718103178646,112
16005000,-1880420.1349634584,346915.2190966255,-1533504.915866833,300.2515779275602,1368.2989378380917,112
16010000,-1881044.8664153628,345731.34623220045,-1535313.5201831623,299.2269480582369,1369.1588472557949,112
16015000,-1879256.945328894,346460.10762561887,-1532796.8377032753,299.8576835989732,1365.2754690295153,112
16020000,-1877984.3134610103,347217.3738901216,-1530766.9395708889,300.5130898144178,1371.3104591910412,112
16025000,-1880627.9034218378,349122.4583880785,-1531505.4450337593,302.16192098442644,1371.3155361692736,112
16030000,-1880608.4738669293,348279.7211022818,-1532328.7527646474,301.4325404732521,1368.1765008783043,112
16035000,-1878054.852546066,349329.1846069888,-1528725.6679390771,302.34084041490996,1368.6584769237436,112
16040000,-1879339.9074929962,347994.4697713207,-1531345.4377216755,301.1856583605272,1368.2336670401146,112
16045000,-1881882.825024454,345935.7056754979,-1535947.119348956,299.40381906860716,1369.4768587609406,112
16050000,-1881431.409283937,346821.19863946765,-1534610.2106444694,300.1702041824342,1368.3138185342016,112
16055000,-1880222.5566633465,345562.2073049607,-1534660.349358386,299.08056004469006,1369.286960521201,112
16060000,-1879793.035517116,346636.615181525,-1533156.420335591,300.0104490853504,1371.1673849137737,112
16065000,-1881571.7107833168,345620.9232874625,-1535950.7874958543,299.13137812768355,1368.8844920347235,112
16070000,-1879319.7997755958,347022.2252568081,-1532297.5745187877,300.3441906659879,1368.471531333772,112
16075000,-1881955.2565585943,347248.1697494735,-1534707.0868091208,300.5397433160662,1367.4078853502256,112
16080000,-1880034.790156953,347267.5716642342,-1532767.2184927189,300.55653547507524,1370.3324988585264,112
16085000,-1880032.7120664734,346499.85085359885,-1533532.8612128745,299.89208095675997,1370.5162040017167,112
16090000,-1880121.833018466,345253.2332672535,-1534868.5997512124,298.8131461716354,1371.1540776190764,112
16095000,-1878100.314278788,347118.99440082704,-1530981.319877961,300.42794337151076,1371.8971918550171,112
16100000,-1879050.1024104906,346644.4607088724,-1532405.6417016182,300.0172393091171,1373.069486579703,112
16105000,-1880515.5154850958,346943.7255879225,-1533571.7898971732,300.276250004546,1368.935784936928,112
16110000,-1881376.3634101236,345522.2502519702,-1535854.1131581534,299.0459776235413,1366.839948253693,112
16115000,-1880710.9798639538,345291.7844910539,-1535419.1953729,298.8465118619826,1368.5369785470727,112
16120000,-1880200.09554872,346360.7644412555,-1533839.3311074646,299.7717030878295,1371.3868468811945,112
16125000,-1880986.1222823597,346579.3615888069,-1534406.760693553,299.9608966857745,1369.461463393854,112
16130000,-1876610.6694171466,349070.38779414544,-1527540.2816230012,302.11685441734784,1370.0881454050727,112
16135000,-1878955.7473626025,346794.9888320905,-1532160.758530512,300.1475198619173,1369.4665445668913,112
16140000,-1880177.9892592244,346326.3303350379,-1533851.6589241866,299.7419007206884,1369.6721798340702,112
16145000,-1876980.184948707,347542.52135532285,-1529437.6635933842,300.7945016237355,1368.8557041933288,112
16150000,-1880631.8448845437,347929.57639378344,-1532702.2684907601,301.1294938052409,1370.4860968088917,112
16155000,-1878342.0424945755,346864.7485299852,-1531477.2939645904,300.207896167757,1368.5329914779616,112
16160000,-1879465.9596575005,348370.5243193604,-1531095.43533814,301.511129729958,1369.716660675297,112
16165000,-1879878.5892999377,345504.5275405308,-1534374.061759407,299.0306387978515,1368.8500225908092,112
16170000,-1875144.3418823825,345915.17783066834,-1529229.1640517141,299.3860524286265,1373.904376159505,112
16175000,-1879991.3631323297,345757.90476351907,-1534233.4583688106,299.2499341957624,1367.709270832707,112
16180000,-1880773.6203260226,348342.3069136529,-1532431.3134123697,301.4867078535965,1368.885791957922,112
16185000,-1880243.1743620355,347207.34673131973,-1533035.8276307157,300.50441141091557,1370.6543416628654,112
16190000,-1878711.4933570009,348265.5177595634,-1530445.9755974375,301.4202476252354,1370.7062439974895,112
16195000,-1879758.1938072238,347643.4642454832,-1532114.7295617405,300.8818666639034,1370.7241029214572,112
16200000,-1879675.3608865486,347230.99533443106,-1532444.3655521176,300.5248790353065,1369.9227136122363,112
16205000,-1880655.0674640276,346743.4141052417,-1533911.653358786,300.10288246273416,1370.3123166033715,112
16210000,-1879316.2213024944,346468.51048630086,-1532847.7108161936,299.86495618904706,1370.7528310308362,112
16215000,-1877736.9007500485,347014.19912398316,-1530722.7016260652,300.33724413002557,1366.9909928789305,112
16220000,-1878748.0091352314,347888.12669160345,-1530859.8824436278,301.093619511468,1368.5405606803176,112
16225000,-1879549.572794092,346924.1748295405,-1532625.3979645513,300.25932902290344,1368.270783494649,112
16230000,-1879885.1148989554,347144.2391500186,-1532740.8757489368,300.44979244402737,1369.6980745263975,112
16235000,-1878260.069234294,345508.659156368,-1532751.4100779258,299.0342146691487,1370.4881174346854,112
16240000,-1877280.1144343372,346349.65967142617,-1530930.454762911,299.76209202299225,1367.9989944725903,112
16245000,-1880373.149989008,347396.37724909646,-1532976.7727399115,300.668015392853,1368.5139568839875,112
16250000,-1879644.3467711266,346456.5549783696,-1533187.7917927569,299.854608819074,1370.40759362949,112
16255000,-1880079.4796973225,347109.2751025115,-1532970.204594811,300.4195314181142,1370.8903107702301,112
16260000,-1878014.7478443757,348996.3661007928,-1529018.381743583,302.05278939798114,1372.0273963662166,112
16265000,-1879236.6528503401,347245.99758984504,-1531990.6552604951,300.53786333409926,1367.4908059407046,112
