#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
9590000,-726227.973282875,143961.91564370642,-582266.0576391686,300.0621908711055,547.1336472391815,243
9595000,-726197.620042094,144238.81031764147,-581958.8097244526,300.6393269986013,546.797307313011,243
9600000,-725891.6302975011,144082.6280637203,-581809.0022337808,300.31379375547084,545.9777703645789,243
9605000,-726088.8980130898,144644.34254462592,-581444.5554684638,301.48458449572263,546.2793444989933,243
9610000,-725202.1270383857,143215.61689058522,-581986.5101478004,298.50666809339987,546.3667194150293,243
9615000,-724777.2492699996,143823.34188899896,-580953.9073810006,299.77335931278094,546.294416231739,243
9620000,-726214.3066285863,143394.32976847177,-582819.9768601145,298.87916228699083,548.1233317682015,243
9625000,-725655.778888802,145419.38313074008,-580236.3957580619,303.10001434912226,547.1421702394483,243
9630000,-725152.4259336456,143947.7474838065,-581204.6784498391,300.03265994217077,547.0406326645409,243
9635000,-724241.6271261768,144337.66498881363,-579903.9621373632,300.8453714172042,548.4902891875623,243
9640000,-725132.0334086134,144196.80503025345,-580935.2283783599,300.55177468655086,546.925437816383,243
9645000,-724594.9096879005,144929.88479087263,-579665.0248970278,302.0797449005557,547.5770660308855,243
9650000,-724748.0886765076,145116.3818682481,-579631.7068082595,302.46846382929544,546.7788561409101,243
9655000,-724877.0870333449,143956.3504188434,-580920.7366145016,300.05059118130123,547.387621847178,243
9660000,-726110.4462892972,144679.24112717248,-581431.2051621247,301.55732418587195,547.0892548072549,243
9665000,-726200.4475577208,143303.2023860575,-582897.2451716634,298.6892239835631,546.6127786776439,243
9670000,-725009.6756701609,144332.10394372384,-580677.5717264371,300.8337804393701,546.8009429731613,243
9675000,-725996.4528822158,144266.34377253117,-581730.1091096847,300.6967154319207,545.7867568413939,243
9680000,-725235.8006036058,143304.83246765606,-581930.9681359497,298.69262158947555,547.2028995071962,243
9685000,-725393.1496060491,144799.30449089844,-580593.8451151506,301.8075742315307,546.8809264610937,243
9690000,-726236.666251949,142787.2992206522,-583449.3670312968,297.61391852241616,546.2411879704734,243
9695000,-725861.6478202404,144570.48056826997,-581291.1672519704,301.33063276238863,547.1714150620714,243
9700000,-726119.4890887951,143791.549577505,-582327.9395112902,299.70709407452625,544.9811170552142,243
9705000,-725310.4165313747,144259.26913431488,-581051.1473970598,300.6819696470143,547.3978057399369,243
9710000,-724857.5905834744,145033.26269545878,-579824.3278880157,302.2952171690309,547.9578771285655,243
9715000,-725248.8216300225,144285.5362882837,-580963.2853417387,300.7367187084768,547.6816292607325,243
9720000,-725015.8714357433,144406.1076034821,-580609.7638322612,300.9880274857521,547.0477797504153,243
9725000,-725664.314628764,144244.89291336384,-581419.4217154002,300.6520050530053,547.2893514334961,243
9730000,-724755.5846568458,144306.862738837,-580448.7219180088,300.7811697804698,546.0112134380995,243
9735000,-725100.6268815282,143464.14233060542,-581636.4845509228,299.0246737595944,547.2281112515722,243
9740000,-724301.5268985434,143604.7741407111,-580696.7527578323,299.3177949566679,548.2877566207457,243
9745000,-723936.3726357985,144477.06544467175,-579459.3071911267,301.1359260823473,548.777052881488,243
9750000,-726831.4866081038,144362.08477860584,-582469.401829498,300.8962699870996,545.4551508143657,243
9755000,-724689.2437344864,143502.24840873375,-581186.9953257527,299.1040988855909,548.390140530865,243
9760000,-724767.2580178077,145410.2196500084,-579357.0383677994,303.0809147553716,545.7371933812221,243
9765000,-724897.760110015,143617.99157334876,-581279.7685366663,299.3453442691178,548.141467507751,243
9770000,-726013.6393854576,143259.80091458576,-582753.8384708718,298.59876158204105,546.407300218041,243
9775000,-724098.7600608086,144070.35072073617,-580028.4093400724,300.28820388736284,548.1479800411732,243
9780000,-725541.867257528,144151.08969932643,-581390.7775582016,300.45648946967236,548.8002030957016,243
9785000,-725988.609512216,144078.21148956838,-581910.3980226476,300.3045882172544,545.8338489163771,243
9790000,-722978.2821812229,143503.002484602,-579475.2796966209,299.1056706183377,549.7492443483131,243
9795000,-725343.891396598,144131.2764260846,-581212.6149705134,300.41519233806156,545.1847632337151,243
9800000,-724964.8731349618,144283.8954996242,-580680.9776353376,300.7332987856609,547.7865225064335,243
9805000,-725927.6885940977,144111.39081371622,-581816.2977803815,300.3737444288185,547.3540066612557,243
9810000,-725050.004633232,143965.478759582,-581084.52587365,300.06961753218576,546.7864343616941,243
9815000,-725884.215387613,144806.9776924611,-581077.2376951519,301.82356761187435,546.4427326810394,243
9820000,-725459.0806687656,144971.71892050677,-580487.3617482588,302.1669404656819,546.7960895937307,243
9825000,-726122.8444062709,143349.6841684283,-582773.1602378426,298.7861067278043,545.7451233527014,243
9830000,-724563.2630305965,144659.35630001352,-579903.906730583,301.5158779132537,546.27001678131,243
9835000,-727780.0297823804,144141.82156643624,-583638.2082159442,300.4371717477048,545.4974958230902,243
9840000,-725463.2359241261,143366.1871713534,-582097.0487527727,298.8205042084957,545.5092621154813,243
9845000,-725945.6151825595,143258.30506383628,-582687.3101187232,298.5956437556972,544.0846637546755,243
9850000,-725205.1220546653,144126.29995429883,-581078.8221003665,300.4048197959891,548.9161790232099,243
9855000,-724372.0282673822,144051.54255466658,-580320.4857127157,300.24900171717866,546.1981158344322,243
9860000,-726324.5610983977,143657.96734979792,-582666.5937485998,299.42866643810584,545.7191533191738,243
9865000,-723914.12810109,143658.1025227536,-580256.0255783363,299.42894818132277,547.4666460700176,243
9870000,-724906.2748386646,144498.80705873657,-580407.467779928,301.1812424864823,545.9837743469925,243
9875000,-724703.2316450453,144288.63817676075,-580414.5934682846,300.74318402569696,545.8509508199445,243
9880000,-724068.1274099862,143428.29426337642,-580639.8331466098,298.9499550428898,546.6672915691157,243
9885000,-724559.9910106915,144493.11406710552,-580066.8769435859,301.1693764903,547.9518255576963,243
9890000,-725796.0493281796,144433.9834987729,-581362.0658294067,301.0461296732373,547.3413870767982,243
9895000,-725669.2650549868,143644.9087657858,-582024.356289201,299.4014482164614,546.3227743528262,242
9900000,-724862.4355068877,143920.5236149499,-580941.9118919378,299.975916784117,547.9677173149487,242
9905000,-725578.8178635384,144417.4185687492,-581161.3992947892,301.01160311687477,546.0752426468991,242
9910000,-725581.7476481018,144239.19223677466,-581342.5554113272,300.64012303893827,547.9616272253533,242
9915000,-725706.4995158161,144748.13745911664,-580958.3620566995,301.7009259448073,545.2409870955156,242
9920000,-725195.9032609989,145342.82967127298,-579853.0735897259,302.9404527132288,548.0338702342285,242
9925000,-726127.6445673811,145023.75046153748,-581103.8941058436,302.27539066326545,543.7214105350789,242
9930000,-725200.6740777702,144619.7597844423,-580580.9142933278,301.43334624395743,547.538299753869,242
9935000,-724988.6776977265,144509.7486612016,-580478.929036525,301.20404824863556,545.6264742761003,242
9940000,-725881.1716747368,144272.36782533198,-581608.8038494048,300.70927146434957,545.8286166326828,242
9945000,-724293.795648315,144592.06841868212,-579701.7272296329,301.3756286744109,548.461253326724,242
9950000,-725965.8468863843,143708.56883328065,-582257.2780531037,299.5341359431987,547.3894692300045,242
9955000,-725850.0279758759,144683.04519270273,-581166.9827831732,301.5652530622843,546.0604314077584,242
9960000,-726636.558137875,144591.9233355843,-582044.6348022907,301.3753262753215,544.0714122561737,242
9965000,-726489.8896481469,144000.85773362487,-582489.031914522,300.14335851023964,547.5451924059431,242
9970000,-726757.7381513622,143441.99957812205,-583315.7385732401,298.97852125604953,545.8052907577691,242
9975000,-724922.4395525693,144576.6650359286,-580345.7745166407,301.34352315014655,546.2939495844746,242
9980000,-726436.0272910767,144399.28621145865,-582036.7410796181,300.9738095460547,545.9838281000708,242
9985000,-725606.8652019845,144925.57859705214,-580681.2866049324,302.07076942988124,545.9186597796644,242
9990000,-726685.7451862888,143685.45484941237,-583000.2903368764,299.4859590860885,546.158365702291,242
9995000,-724889.6282363483,144869.59755724706,-580020.0306791012,301.9540872269803,546.8824858466164,242
10000000,-725085.3527812744,143900.82537313696,-581184.5274081375,299.93485941440724,546.486641784495,242
10005000,-725391.3611735497,143739.65226435883,-581651.7089091908,299.5989236503322,547.9266265597173,242
10010000,-725798.8509189738,144843.7602784733,-580955.0906405005,301.90023416146397,546.147775428664,242
10015000,-725787.7134118276,143508.95990647518,-582278.7535053524,299.11808777082706,545.9824162312124,242
10020000,-725703.1709487475,143820.7041367835,-581882.466811964,299.767861402412,546.9670116048729,242
10025000,-725029.2081862837,144083.81043707067,-580945.397749213,300.3162581957108,548.1867511422158,242
10030000,-725755.9907219703,144693.43506856647,-581062.5556534039,301.58690885159916,546.3450134929569,242
10035000,-725538.6918116547,144231.34905313764,-581307.342758517,300.6237753621586,546.099211677647,242
10040000,-726248.4995843861,144097.9623290939,-582150.5372552923,300.3457552172423,545.1006242636015,242
10045000,-726130.9449419533,143441.7944126935,-582689.1505292598,298.9780936263691,544.8139442010254,242
10050000,-726003.6542800404,143806.90899477951,-582196.745285261,299.73910796081896,546.768880938974,242
10055000,-725304.5530398102,142854.5550227206,-582449.9980170896,297.7541008979229,546.4360183295247,242
10060000,-726248.9142577914,144917.30613640684,-581331.6081213845,302.0535270039659,548.9086789708355,242
10065000,-725340.6508443393,143106.7781543337,-582233.8726900056,298.27981372358096,547.5923586403692,242
10070000,-723381.8570218328,143855.51153552136,-579526.3454863115,299.84041103664765,546.8154021628318,242
10075000,-723530.3691403558,143943.06165641814,-579587.3074839377,300.0228931950008,547.2399862930382,242
10080000,-724844.2068896326,144670.99310135967,-580173.2137882729,301.5401326898802,545.8864817928222,242
10085000,-724485.8853770513,144447.73301877594,-580038.1523582754,301.0747880241427,546.1431237026163,242
10090000,-726207.3999950313,143555.7387641921,-582651.6612308392,299.215589714103,543.4592339906008,242
10095000,-726111.947418327,143697.55161441458,-582414.3958039124,299.5111725725358,547.5936252494871,242
10100000,-726005.126844658,143227.67020172972,-582777.4566429283,298.53179100825616,547.6188968844697,242
10105000,-725152.9601142588,143582.58997456668,-581570.3701396921,299.2715561339475,547.1522298949336,242
10110000,-725717.1552277259,144108.75030272297,-581608.404925003,300.36824076828356,547.5939403397526,242
10115000,-724590.0981893213,143579.02669665834,-581011.071492663,299.2641291351397,548.9130685075661,242
10120000,-725811.5670487266,143863.11983930366,-581948.447209423,299.8562691494792,545.5323927041621,242
10125000,-722948.3723101467,143366.12139478227,-579582.2509153644,298.8203671093056,549.5523412593897,242
10130000,-724671.3916797731,145107.54360233236,-579563.8480774408,302.4500420861398,546.9680134119224,242
10135000,-724683.5977858803,144341.0417481703,-580342.55603771,300.85240965232407,546.0024388848987,242
10140000,-724867.6501001627,144272.43397430243,-580595.2161258603,300.70940933973765,545.891226719833,242
10145000,-723999.8768523391,144099.0245314256,-579900.8523209136,300.34796918304966,546.0699915605762,242
10150000,-724429.8305317373,144335.29490421375,-580094.5356275236,300.8404314108531,546.7825930442011,242
10155000,-724766.5311362739,144311.11193470075,-580455.4192015731,300.7900264493645,547.1137678699998,242
10160000,-724378.2387518245,144371.38918472064,-580006.8495671039,300.91566331394625,545.8111786427737,242
10165000,-724580.1723783072,144470.19698652643,-580109.9753917807,301.1216100419572,548.1634537529167,242
10170000,-724432.4369210228,143566.94145612567,-580865.4954648971,299.23893966933394,546.2741688463959,242
10175000,-724518.2228024965,143786.14056293428,-580732.0822395622,299.69581997640597,546.6700445381254,242
10180000,-726078.1765990169,144281.8409951041,-581796.3356039128,300.72901654806566,545.7615118351634,242
10185000,-726121.9663228146,144536.37051079632,-581585.5958120183,301.25953660803054,545.044976370032,242
10190000,-725037.0515930229,143410.1291426303,-581626.9224503926,298.91209318266004,547.8767432294761,242
10195000,-724288.1073922887,143771.76975802868,-580516.3376342601,299.6658666711497,547.1430389049285,242
10200000,-724330.380113787,144567.24474778178,-579763.1353660052,301.3238882884727,548.0452039769586,242
10205000,-726777.3654701961,144032.54272873458,-582744.8227414616,300.20940006718786,545.8164045101288,242
10210000,-725040.6241796492,143631.90532228633,-581408.7188573629,299.3743449250952,546.9177029414725,242
10215000,-726285.5191629403,143593.25332507404,-582692.2658378663,299.2937819309644,546.2245634282887,242
10220000,-726932.1927044964,143940.12601824317,-582992.0666862533,300.01677439602224,546.1390018837624,242
10225000,-724216.8736908748,144566.29646473128,-579650.5772261436,301.3219117664986,547.7532668117539,242
10230000,-725073.2853552969,143725.93651057495,-581347.3488447219,299.5703356789133,547.657100486596,242
10235000,-725701.9672754123,143715.25569615117,-581986.7115792611,299.5480734815679,546.1234598556056,242
10240000,-725719.0744545097,143702.9519141584,-582016.1225403512,299.5224285061989,549.0042030814376,242
10245000,-725028.327851777,144573.92690834973,-580454.4009434272,301.33781602575516,545.7736975535996,242
10250000,-723692.767751555,144091.0504965841,-579601.7172549709,300.3313487709502,547.7577388039556,242
10255000,-725150.063513617,143391.32086154178,-581758.7426520752,298.87289077274,546.2641941550197,242
10260000,-724812.337505064,144495.16318681973,-580317.1743182442,301.1736475042557,546.2988759510351,242
10265000,-725394.0491419211,144472.13003623937,-580921.9191056817,301.12563912929835,547.0236946415151,242
10270000,-725544.9179652478,143801.13265667672,-581743.7853085711,299.7270682442134,548.7298523811845,242
10275000,-726236.7582158707,144896.02896043143,-581340.7292554392,302.0091786357868,545.9731561011733,242
10280000,-724614.827883041,144806.37113064036,-579808.4567524006,301.8223033450853,548.1929672375388,242
10285000,-724847.9342822549,143763.13449789942,-581084.7997843554,299.647868056297,548.0422158395678,242
10290000,-724992.6265668767,143701.29605562636,-581291.3305112503,299.5189771729996,548.2531912851016,242
10295000,-725539.557935698,142454.72883719497,-583084.829098503,296.9207365969547,548.8746164137648,242
10300000,-724248.3974295785,144116.31393411278,-580132.0834954657,300.384005769712,546.5758711928181,242
10305000,-724665.3959277165,144060.0465321642,-580605.3493955523,300.26672669748086,547.7408974467605,242
10310000,-725435.6585148606,144589.0357431991,-580846.6227716615,301.3693076189737,547.5114427064718,242
10315000,-726152.1252882131,142800.91615332413,-583351.2091348891,297.64230051936454,546.6509507257493,242
10320000,-724693.2162965424,143490.10873925174,-581203.1075572907,299.0787959726299,547.8450954664333,242
10325000,-725203.8828701503,144368.7030833899,-580835.1797867604,300.91006462872036,546.8144416862018,242
10330000,-725031.9453282398,144081.0086446652,-580950.9366835746,300.3104183736732,547.2038885393272,242
10335000,-724630.4080321766,145219.56216355518,-579410.8458686214,302.68352421749694,546.7288293129573,242
10340000,-724648.309250454,142811.93178677413,-581836.3774636798,297.6652605855186,546.0894513995981,242
10345000,-724425.8364487528,144386.4589515498,-580039.377497203,300.9470734770471,549.4898627692734,242
10350000,-725155.3960107034,143995.0190540558,-581160.3769566476,300.1311888542896,544.9804974654317,242
10355000,-725938.6617885544,142595.28583126073,-583343.3759572937,297.21370185372456,545.7105208096942,242
10360000,-723234.344545267,144555.17203860346,-578679.1725066636,301.2987249419751,548.5212218187993,242
10365000,-725036.0056158002,144083.0576772699,-580952.9479385302,300.31468920606517,545.5537248005653,242
10370000,-725286.6608809899,144033.47068005768,-581253.1902009322,300.2113342114078,547.6518175153695,242
10375000,-726185.0750299916,143680.9664973867,-582504.1085326049,299.47660394006806,544.8594329886822,242
10380000,-724458.719535226,144760.80903256964,-579697.9105026564,301.7273375139719,545.3298865899585,242
10385000,-725876.2771019321,144345.58303108075,-581530.6940708513,300.861875123059,547.4202223291963,242
10390000,-725777.538554736,143902.28979807734,-581875.2487566586,299.9379117394198,547.7493595317244,242
10395000,-726573.8709267285,143285.61620992457,-583288.2547168039,298.6525688271219,546.9975080390092,242
10400000,-724061.1903776485,143107.7829225334,-580953.4074551151,298.2819079784814,546.6886453882418,242
10405000,-726053.4050163226,143467.48064612813,-582585.9243701946,299.0316318655983,544.0929713333207,242
10410000,-727252.8291417705,143736.87009971146,-583515.959042059,299.593124738754,544.3555326935485,242
10415000,-723289.1865937202,143258.82558150668,-580030.3610122135,298.59672867924706,546.7884338955255,242
10420000,-727235.9963944829,144080.69597439843,-583155.3004200845,300.30976666988863,547.1916566864138,242
10425000,-723654.8044651533,144389.18281165833,-579265.6216534949,300.9527508635152,546.6391481765421,242
10430000,-725179.7818825487,144750.13131365392,-580429.6505688948,301.7050817686449,545.0582044422595,242
10435000,-724142.0755626848,144612.79006170668,-579529.2855009781,301.4188191361146,546.5107360522743,242
10440000,-726584.1369530302,144379.13458774466,-582205.0023652855,300.9318071849845,547.4927745796198,242
10445000,-725133.6811235896,143380.33992026374,-581753.3412033259,298.8500030160511,547.0220642505369,242
10450000,-725564.880994068,143174.99611726642,-582389.8848768016,298.42200154681757,545.3071448523766,242
10455000,-725355.3469236884,143230.7314530614,-582124.6154706271,298.5381716248052,547.218929407609,242
10460000,-723688.5984808533,143812.83720277384,-579875.7612780794,299.7514642223396,549.6790630928028,242
10465000,-726220.7338593206,143885.1933571609,-582335.5405021597,299.902277346153,545.00652415287,242
10470000,-725246.2677250477,144100.70028209448,-581145.5674429531,300.3514619777573,545.0221515772647,242
10475000,-726124.4906223724,142950.26297132272,-583174.2276510496,297.95358655086744,547.6231209404934,242
10480000,-727093.9478691616,144786.31611216723,-582307.6317569944,301.78050233990905,546.6972315307789,242
10485000,-725641.9077034974,144244.64656500425,-581397.2611384932,300.6514915850637,547.3452297805408,242
10490000,-725679.9607711653,143578.6804774945,-582101.2802936708,299.26340750483655,546.9327601422536,242
10495000,-725897.2019086,144634.03825308208,-581263.163655518,301.46310709121474,545.6662979729762,242
10500000,-724723.2137663532,145251.62133131095,-579471.5924350423,302.75034566865145,545.9986425980122,242
10505000,-724980.0548034692,143295.41872493573,-581684.6360785335,298.6730003705419,547.7766882129933,242
10510000,-724148.797125217,143678.29801644094,-580470.4991087761,299.4710419813007,549.2911402975262,242
10515000,-723732.319249759,143365.55781098985,-580366.761438769,298.81919242232857,547.4871095922225,242
10520000,-724681.154197806,143649.9341317811,-581031.2200660249,299.41192266953976,546.2890125672772,242
10525000,-726215.3658236074,143859.7881730108,-582355.5776505966,299.84932490257466,545.6641081010104,242
10530000,-724177.2746946416,144370.12480648028,-579807.1498881613,300.91302794956397,548.4959310759859,242
10535000,-725295.0422200821,143577.9140074281,-581717.128212654,299.26180993865853,547.1637620921313,242
10540000,-724368.2914273939,143598.89242069656,-580769.3990066973,299.30553559080886,547.4586632553618,242
10545000,-724150.6300376826,144038.26259247446,-580112.3674452081,300.22132207334903,546.6965570020507,242
10550000,-726426.2657752507,143977.88017477607,-582448.3856004747,300.0954660060436,546.283013069459,242
10555000,-724940.0603110939,144802.33343610592,-580137.7268749881,301.81388751189326,547.37904967256,242
10560000,-724395.8369684848,143418.43107724597,-580977.4058912388,298.9293970416571,547.0842919364418,242
10565000,-725678.6378325908,143612.15261880815,-582066.4852137826,299.33317404004003,545.628480475848,242
10570000,-725060.0202972121,144063.45753949738,-580996.5627577147,300.273836316222,546.9916511553828,242
10575000,-725317.123014891,145078.6473798293,-580238.4756350617,302.38981321384813,546.6606872245466,242
10580000,-725139.309152598,144347.54120844803,-580791.76794415,300.8659565843838,547.2227536260368,242
10585000,-725060.5813754606,144747.5215608906,-580313.05981457,301.69964221799506,546.8996375627521,242
10590000,-724918.1948813084,144483.05325719388,-580435.1416241145,301.1484065785666,545.5947109490427,242
10595000,-725308.7384659643,144655.84096239446,-580652.8975035698,301.50855083718005,546.8408432532514,242
10600000,-724541.710138075,143830.1481788033,-580711.5619592718,299.7875457746744,545.3085768551932,242
10605000,-726064.0343255475,144551.8023756583,-581512.2319498892,301.2917014980225,545.5760450163465,242
10610000,-725489.4264842346,142967.54941444375,-582521.8770697908,297.9896169688573,546.9673372473704,242
10615000,-725516.9618165349,144294.6732168561,-581222.2885996788,300.75576295912464,546.3355068678853,242
10620000,-725153.4867392546,144414.54815639323,-580738.9385828613,301.0056202691446,547.2894402418499,242
10625000,-725691.464849784,144685.4567071895,-581006.0081425945,301.57027942163063,545.1435991462242,242
10630000,-725526.7078218446,144153.53711395443,-581373.1707078902,300.4615906562741,546.4617507466405,242
10635000,-725663.9173742272,145156.836658834,-580507.0807153932,302.5527844153348,545.4196117700837,242
10640000,-724779.7745421478,143786.5010396444,-580993.2735025033,299.69657132394764,546.8418447736369,242
10645000,-725737.3031098265,143279.6245981495,-582457.6785116771,298.64008041205716,545.0493111945749,242
10650000,-725269.9595541931,144517.86097655387,-580752.0985776392,301.2209568810802,547.766894200303,242
10655000,-725868.5395699209,144146.37948089797,-581722.160089023,300.4466718838559,547.1477510378502,242
10660000,-725729.5466848277,145010.35277374997,-580719.1939110777,302.2474656420392,546.910980962072,242
10665000,-726000.5552949952,144205.35824836922,-581795.197046626,300.56960229988414,546.6407919150479,242
10670000,-724791.5415890059,143034.04061846482,-581757.500970541,298.1282056800662,546.3491531688892,242
10675000,-723703.6238057311,145069.54422870383,-578634.0795770272,302.370839366089,548.5586735381285,242
10680000,-726680.6068964493,143609.2877554504,-583071.3191409989,299.3272027581783,547.098688454465,242
10685000,-724973.659978745,145299.02686850118,-579674.6331102438,302.8491538102709,548.1895181475826,242
10690000,-725118.7249965952,143053.82692713608,-582064.8980694591,298.16944660897855,546.995228162843,242
10695000,-724806.3188577597,144065.3223740594,-580740.9964837003,300.2777232216011,546.317214734477,242
10700000,-724518.880043319,144928.2653065911,-579590.6147367279,302.0763693828056,548.2089473339289,242
10705000,-725740.9374804376,143459.0943152118,-582281.8431652258,299.0141520980023,546.42277527537,242
10710000,-724653.8023368237,143986.09735901648,-580667.7049778071,300.1125932184382,545.9992846136181,242
10715000,-725725.0539005557,143580.575660219,-582144.4782403368,299.2673576653903,545.9585598251473,242
10720000,-724957.5340038324,143578.62669331318,-581378.9073105191,299.26329540158196,547.3989418965276,242
10725000,-725240.4958466953,143847.45660690404,-581393.0392397912,299.82362201631946,547.294172861719,242
10730000,-725214.2436024579,143096.2339771443,-582118.0096253136,298.2578363214726,546.0273709329919,242
10735000,-725235.7051568581,144003.77972992152,-581231.9254269366,300.14944887522654,547.6240953764755,242
10740000,-725578.4796193987,145312.40549622703,-580266.0741231716,302.87703910429684,548.0383392592862,242
10745000,-725992.5589371282,143020.53731570524,-582972.021621423,298.1000605238148,545.6369579541739,242
10750000,-725864.4046464022,144429.32757098862,-581435.0770754137,301.03642524630436,547.3298454233708,242
10755000,-726006.4296885631,143818.95639330032,-582187.4732952628,299.7642185518963,547.1794949918092,242
10760000,-725025.3809240316,144629.72247014122,-580395.6584538904,301.45411163377884,549.0637612421444,242
10765000,-725008.2804535828,143781.1306976772,-581227.1497559056,299.6853778317715,546.9707660628802,242
10770000,-726446.0474451738,144208.5854810761,-582237.4619640978,300.57632887414616,546.4841024529796,242
10775000,-725213.4312887597,143622.12667056898,-581591.3046181907,299.3539631203314,546.6170847698489,242
10780000,-725834.4985252852,144555.51366395096,-581278.9848613342,301.29943699731115,546.9728476421537,242
10785000,-725485.8305151514,144700.87120740677,-580784.9593077446,301.6024081182078,546.0777613331643,242
10790000,-724214.9386826181,143608.25333817373,-580606.6853444444,299.32504670521854,547.1431342515498,242
10795000,-724557.9286557571,144635.6632486703,-579922.2654070868,301.4664940962721,548.105737392273,242
10800000,-723992.0396090965,144579.09830940692,-579412.9412996896,301.34859486211724,546.7457128441451,242
10805000,-725121.8572333558,143291.0163199902,-581830.8409133656,298.6638243654356,547.2703858431263,242
10810000,-723666.0835289937,143628.28147113952,-580037.8020578541,299.3667916724892,549.9681066258056,242
10815000,-725449.3648456535,143653.13928871503,-581796.2255569384,299.41860323090475,546.6256792127015,242
10820000,-725256.2093364806,144193.2196300539,-581062.9897064266,300.54430157788727,546.85644129425,242
10825000,-725488.4011793053,143866.78612589184,-581621.6150534134,299.8639108509743,546.3132034103191,242
10830000,-724506.6708831093,144297.19900106612,-580209.4718820432,300.7610274927365,546.5827860867275,242
10835000,-726174.43803353,143722.51205037098,-582451.9259831591,299.56319802013206,545.9722985869219,242
10840000,-725188.751162007,145337.7152704452,-579851.0358915618,302.9297926833833,548.4974174536909,242
10845000,-726359.845977291,144869.57839825307,-581490.2675790379,301.9540472935737,547.8308548602096,242
10850000,-727145.6053813905,144021.13203181903,-583124.4733495715,300.1856165637485,545.1197731846194,242
10855000,-724423.4363041255,143914.3254805516,-580509.1108235739,299.96299791054855,546.8699325469879,242
10860000,-724365.1174001587,143113.72308307863,-581251.39431708,298.2942891529008,547.0919509618988,242
10865000,-726015.054583325,143845.9973531917,-582169.0572301333,299.8205804697826,547.2053307342683,242
10870000,-724719.2309036055,144156.9048904223,-580562.3260131832,300.46861016821094,547.6139502919495,242
10875000,-726421.1029786626,144696.55677005037,-581724.5462086122,301.59341546539576,545.9484568625666,242
10880000,-726452.0516939401,143091.11111363824,-583360.9405803018,298.2471586527275,547.7950232028185,242
10885000,-726106.1481568338,143856.41729784157,-582249.7308589923,299.8422989319635,547.2512717413409,242
10890000,-725577.1452763709,144815.10002504836,-580762.0452513226,301.84049712340675,545.5844616948833,242
10895000,-723861.9706341382,143409.28736451076,-580452.6832696274,298.91033865066703,548.6152659452015,242
10900000,-724455.4305939348,144323.03556211904,-580132.3950318159,300.8148790622953,547.5367902130052,242
10905000,-725467.9259528168,144183.81421408022,-581284.1117387366,300.52469771452866,544.8104621672378,242
10910000,-725727.2773997183,144053.09167308913,-581674.1857266291,300.25223057021043,546.9356255027525,242
10915000,-725263.0894013932,145043.33924950345,-580219.7501518897,302.31621989651995,547.7294679302652,242
10920000,-725210.6239239625,145540.59890249075,-579670.0250214718,303.35266637779944,546.9389564280593,242
10925000,-723402.587896816,143148.6874323446,-580253.9004644714,298.36716592170603,546.5354072302406,242
10930000,-724138.7317415704,143444.39748365042,-580694.33425792,298.98351925001987,546.7650923341461,242
10935000,-725807.2680841028,144228.85171864554,-581578.4163654572,300.6185701267622,547.2760542882604,242
10940000,-724241.2401616052,144692.89872640267,-579548.3414352025,301.5857909447972,547.0149121730461,242
10945000,-724456.1913302457,143971.51682452895,-580484.6745057168,300.08220277036145,547.4884252494705,242
10950000,-725949.7136352584,143726.38318254147,-582223.3304527169,299.5712666846468,545.8900258621502,242
10955000,-725049.0765635427,143973.7672325574,-581075.3093309853,300.0868933328644,546.5252109847058,242
10960000,-724782.4333455609,144717.4432013156,-580064.9901442453,301.6369493979424,547.4580250604512,242
10965000,-726200.8253781074,143833.98840948916,-582366.8369686182,299.795550030716,546.3150560300328,242
10970000,-724406.4869646751,144675.22753210753,-579731.2594325676,301.54895858360084,547.8806321732142,242
10975000,-725053.7999771424,144407.54350224836,-580646.256474894,300.9910203531904,545.510873589728,242
10980000,-726144.7736562439,143428.29481448542,-582716.4788417586,298.94995619157544,546.1690575598894,242
10985000,-726439.6953259618,144133.9420497307,-582305.7532762311,300.4207483413122,546.4270938886345,242
10990000,-726943.9831995261,143970.94683719735,-582973.0363623288,300.08101473638226,544.8115448032092,242
10995000,-724475.4628409701,143339.2905219731,-581136.1723189971,298.7644430793835,546.6750369934081,242
11000000,-725470.1217834754,143174.79579723862,-582295.3259862368,298.4215840164857,548.6617806058199,242
11005000,-725128.8319916115,144728.00685657765,-580400.8251350338,301.6589673985182,547.2129946999866,242
11010000,-725071.5684599336,145047.09069497438,-580024.4777649592,302.3240390960764,547.7712458429623,242
11015000,-724750.6706025493,143295.4825176596,-581455.1880848897,298.6731333347665,548.0778433320883,242
11020000,-725733.3198798597,144447.04138379748,-581286.2784960622,301.0733464379705,545.316746190841,242
11025000,-724760.6363754948,144308.1266658572,-580452.5097096376,300.78380420436645,546.0847446162238,242
11030000,-725550.9133531586,143943.93647091996,-581606.9768822386,300.0247165852693,549.0946863218011,242
11035000,-724548.1758463485,144494.71134488104,-580053.4645014675,301.1727057226641,545.8788229976726,242
11040000,-724383.5863927002,143793.78578961425,-580589.8006030859,299.7117550482411,548.5845731537723,242
11045000,-723775.0493848622,142995.42970068095,-580779.6196841812,298.04772830846434,546.468101715617,242
